ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,SNT,SNT_Time_1,SNT_Time_2,SNT_Time_3,SNT_Time_4,UNT,UNT_time_1,UNT_time_2,UNT_time_3,UNT_time_4,INT,INT_time_1,INT_time_2,INT_time_3,INT_time_4,DNT,DNT_time_1,DNT_time_2,DNT_time_3,DNT_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Agent_cntrl1_1_1,Agent_cntrl1_1_2,Agent_cntrl1_2_1,Agent_cntrl1_2_2,Agent_cntrl2_1_1,Agent_cntrl2_1_2,Agent_cntrl2_2_1,Agent_cntrl2_2_2,Agent_estims_1,Agent_estims_2,Agent_estims_3,Action_Rel_1,Action_Rel_2,Action_Cause_1,Action_Cause_2,Action_cntrl1_1_1,Action_cntrl1_1_2,Action_cntrl1_2_1,Action_cntrl1_2_2,Action_cntrl2_1_1,Action_cntrl2_1_2,Action_cntrl2_2_1,Action_cntrl2_2_2,Action_estims_1,Action_estims_2,Action_estims_3,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Object_cntrl1_1_1,Object_cntrl1_1_2,Object_cntrl1_2_1,Object_cntrl1_2_2,Object_cntrl2_1_1,Object_cntrl2_1_2,Object_cntrl2_2_1,Object_cntrl2_2_2,Object_estims_1,Object_estims_2,Object_estims_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-Standardnormtransgression,DO-BL-Unintendednormtransgression,DO-BL-Ignorantnormtransgression,DO-BL-DeceivedNormTransgression,DO-Q-Agent_rel,DO-Q-Action_Rel,DO-Q-Object_Rel,DO-Q-SNT,DO-Q-UNT,DO-Q-INT,DO-Q-DNT,LocationLatitude,LocationLongitude,LocationAccuracy
R_20M5PvlxDZQdN1U,Default Response Set,Anonymous,,,24.27.187.173,0,9/30/2016 13:42,9/30/2016 13:45,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,54,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,39.63890076,-84.40499878,-1
R_31XI3D4qSLAJrwD,Default Response Set,Anonymous,,,23.240.77.0,0,9/30/2016 13:43,9/30/2016 13:46,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,1,1,,1,,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,33.8302002,-117.8504944,-1
R_XBre0OcxHJx57jj,Default Response Set,Anonymous,,,129.64.36.48,0,9/30/2016 13:43,9/30/2016 13:46,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,44,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,42.37649536,-71.23560333,-1
R_2uPRzd10sj7Xi60,Default Response Set,Anonymous,,,66.213.13.77,0,9/30/2016 13:43,9/30/2016 13:46,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,100,0,1,42,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,41.44889832,-81.63189697,-1
R_DJpLPoAbnAySN5D,Default Response Set,Anonymous,,,74.112.98.5,0,9/30/2016 13:43,9/30/2016 13:46,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,42.55839539,-89.15989685,-1
R_2UXX8sfFa2fJEFT,Default Response Set,Anonymous,,,72.128.70.66,0,9/30/2016 13:43,9/30/2016 13:46,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,,,31,2,42,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,43.00469971,-87.94309998,-1
R_1mDl5VzpRK7S37s,Default Response Set,Anonymous,,,69.40.56.129,0,9/30/2016 13:42,9/30/2016 13:46,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,20,0,100,1,27,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,37.99690247,-84.74659729,-1
R_1nTTeMEVQl59969,Default Response Set,Anonymous,,,73.246.98.161,0,9/30/2016 13:43,9/30/2016 13:47,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,1,1,,1,,,1,,1,57,72,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,1,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,41.94630432,-87.81269836,-1
R_2uvlBOL2M3iq79n,Default Response Set,Anonymous,,,73.208.210.107,0,9/30/2016 13:44,9/30/2016 13:47,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,28,28,37,,,,,,,,,,,,,,,,1,29,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,41.97340393,-88.20649719,-1
R_29gnbVcfGiDObev,Default Response Set,Anonymous,,,107.167.104.141,0,9/30/2016 13:42,9/30/2016 13:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,20,1,33,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,35,105,-1
R_p4r9gEEJvO52Nq1,Default Response Set,Anonymous,,,174.104.241.97,0,9/30/2016 13:42,9/30/2016 13:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,41,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,41.36489868,-82.11499786,-1
R_6SyBordGoZ0na25,Default Response Set,Anonymous,,,198.147.146.254,0,9/30/2016 13:43,9/30/2016 13:47,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,100,100,0,1,25,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,38.74620056,-77.49030304,-1
R_3I66oIwi3QscLln,Default Response Set,Anonymous,,,108.28.1.195,0,9/30/2016 13:42,9/30/2016 13:47,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,,,,1,,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,38.85159302,-76.8839035,-1
R_1N21CT29urdXM7A,Default Response Set,Anonymous,,,71.0.158.222,0,9/30/2016 13:43,9/30/2016 13:47,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,2,23,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,28.94000244,-81.98970032,-1
R_30eqCJsFN3MLyWC,Default Response Set,Anonymous,,,76.182.47.169,0,9/30/2016 13:43,9/30/2016 13:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,0,100,1,43,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,35.80589294,-78.79969788,-1
R_1gSymPjMtw3tBaX,Default Response Set,Anonymous,,,50.173.88.211,0,9/30/2016 13:45,9/30/2016 13:47,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,39.71580505,-121.8146973,-1
R_2t9JxvYO3uaISeu,Default Response Set,Anonymous,,,216.236.175.249,0,9/30/2016 13:45,9/30/2016 13:48,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,100,30,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,33.11799622,-80.03839874,-1
R_2bIe1Hkz5eP3aWk,Default Response Set,Anonymous,,,76.99.112.251,0,9/30/2016 13:45,9/30/2016 13:48,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,1,,,,20,80,30,1,32,2,1,,,,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,40.03930664,-75.0667038,-1
R_3sodeQNVTAYXcXk,Default Response Set,Anonymous,,,108.250.209.13,0,9/30/2016 13:45,9/30/2016 13:48,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,34,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,43.043396,-87.89450073,-1
R_ywj0iMhFq03DHI5,Default Response Set,Anonymous,,,68.119.104.93,0,9/30/2016 13:43,9/30/2016 13:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,30,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,35.52059937,-86.07029724,-1
R_vkPYXSntsXRosOl,Default Response Set,Anonymous,,,32.213.239.245,0,9/30/2016 13:44,9/30/2016 13:49,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,,,1,1,,1,,0,0,100,2,32,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,41.78140259,-72.75440216,-1
R_1jddRsl4Le5pUH1,Default Response Set,Anonymous,,,66.192.183.178,0,9/30/2016 13:47,9/30/2016 13:49,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,,100,2,24,,,,,,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,47.58389282,-122.2994995,-1
R_ukM02ZhJXn5exmV,Default Response Set,Anonymous,,,66.60.120.202,0,9/30/2016 13:46,9/30/2016 13:49,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,68,33,22,,,,,,,,,,,,,,,,2,30,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,40.71740723,-111.5533981,-1
R_3EbYrS1ygeWxZPW,Default Response Set,Anonymous,,,72.239.52.120,0,9/30/2016 13:43,9/30/2016 13:49,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,63,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,28.73460388,-81.41139984,-1
R_3e1Qde7RCrvS1cE,Default Response Set,Anonymous,,,98.249.88.215,0,9/30/2016 13:47,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,1,80,,,,,,,,,,,,,,,,2,24,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,35.0585022,-106.6235962,-1
R_1jOClGoAYXsTTyA,Default Response Set,Anonymous,,,70.114.166.251,0,9/30/2016 13:45,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,20,,,,,,,,,,,,,,,,2,48,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,30.53210449,-97.72859955,-1
R_1FgNf7gUtl2pDpx,Default Response Set,Anonymous,,,97.123.232.100,0,9/30/2016 13:46,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,35.19880676,-106.7034988,-1
R_3n3lbVeemjgxCDS,Default Response Set,Anonymous,,,128.91.85.4,0,9/30/2016 13:46,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,20,20,50,2,25,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,39.95970154,-75.19680023,-1
R_2YPmSlsWwsUaA2w,Default Response Set,Anonymous,,,99.0.8.218,0,9/30/2016 13:45,9/30/2016 13:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,,,50,1,31,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,37.67030334,-121.0168991,-1
R_2qwy2d9Y6JJDD7K,Default Response Set,Anonymous,,,134.228.86.137,0,9/30/2016 13:48,9/30/2016 13:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,,23,24,51,1,30,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,41.40159607,-82.73100281,-1
R_phKvGXbqaMug05X,Default Response Set,Anonymous,,,100.8.254.16,0,9/30/2016 13:48,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,31,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,40.79229736,-74.10009766,-1
R_2zYXFftwrHiwjBh,Default Response Set,Anonymous,,,65.78.91.253,0,9/30/2016 13:47,9/30/2016 13:50,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,1,,1,0,0,50,,,,,,,,,,,,,,,,2,34,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,40.5901947,-75.35469818,-1
R_1n8ubLa6gxODAri,Default Response Set,Anonymous,,,108.230.124.237,0,9/30/2016 13:47,9/30/2016 13:50,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,50,0,100,,,,,,,,,,,,,,,,2,50,1,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,31.85450745,-106.5329971,-1
R_2wsNo4EREAat1xG,Default Response Set,Anonymous,,,50.39.202.122,0,9/30/2016 13:48,9/30/2016 13:51,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,45.50759888,-122.4306946,-1
R_1jebx8e1qjXoXat,Default Response Set,Anonymous,,,99.12.194.189,0,9/30/2016 13:45,9/30/2016 13:51,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,30.20579529,-97.80020142,-1
R_XA4uaSeLfzp7hMR,Default Response Set,Anonymous,,,24.20.61.31,0,9/30/2016 13:47,9/30/2016 13:51,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,0,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,44.90229797,-123.0662003,-1
R_TbjU2Mck9UctpfP,Default Response Set,Anonymous,,,192.183.79.130,0,9/30/2016 13:49,9/30/2016 13:51,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,,1,33,22,56,,,,,,,,,,,,,,,,2,37,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,40.46800232,-87.67310333,-1
R_OpcvUxYnLjQjP8d,Default Response Set,Anonymous,,,207.119.120.191,0,9/30/2016 13:45,9/30/2016 13:51,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,40,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,2,1,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,39.57060242,-94.45960236,-1
R_294i2DAOMgsypS6,Default Response Set,Anonymous,,,68.190.248.238,0,9/30/2016 13:44,9/30/2016 13:51,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,,1,1,,64,37,75,,,,,,,,,,,,,,,,2,44,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,33.78160095,-118.1858978,-1
R_wZuJwgOpfJt2Idr,Default Response Set,Anonymous,,,63.111.19.5,0,9/30/2016 13:48,9/30/2016 13:51,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,1,1,1,,1,,40,1,41,2,23,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,42.4644928,-83.376297,-1
R_1jZkQwT9JyB49ZN,Default Response Set,Anonymous,,,209.222.18.35,0,9/30/2016 13:48,9/30/2016 13:52,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,28,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,40.41690063,-74.25789642,-1
R_1ZaFhCjGcYiyjHb,Default Response Set,Anonymous,,,76.0.148.178,0,9/30/2016 13:47,9/30/2016 13:52,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,,,1,1,,1,,1,,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,35.40589905,-78.37390137,-1
R_12gnFB5l4RoNfBk,Default Response Set,Anonymous,,,71.74.125.51,0,9/30/2016 13:49,9/30/2016 13:52,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,1,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,42.03370667,-80.22850037,-1
R_eXsDV53g5joNtBf,Default Response Set,Anonymous,,,65.128.125.60,0,9/30/2016 13:49,9/30/2016 13:53,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,33,1,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,39.6947937,-105.0335999,-1
R_2xYiVIWQj9vHdxU,Default Response Set,Anonymous,,,68.37.252.95,0,9/30/2016 13:47,9/30/2016 13:53,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,2,1,,1,1,1,,1,1,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,67,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,42.11540222,-83.56929779,-1
R_3HLxJaRA8IvM1X9,Default Response Set,Anonymous,,,72.181.252.189,0,9/30/2016 13:48,9/30/2016 13:53,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,40,40,20,1,27,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,32.69709778,-96.68569946,-1
R_3k5rJoflhcU46yh,Default Response Set,Anonymous,,,96.254.117.117,0,9/30/2016 13:49,9/30/2016 13:54,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,35,35,30,,,,,,,,,,,,,,,,1,27,2,,,,,,1,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,28.27220154,-82.3321991,-1
R_29obPJMaQtwNLRn,Default Response Set,Anonymous,,,38.122.24.42,0,9/30/2016 13:47,9/30/2016 13:54,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,44,2,1,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,35.39280701,-99.45619965,-1
R_1LHbla8mskOWFct,Default Response Set,Anonymous,,,173.190.2.128,0,9/30/2016 13:49,9/30/2016 13:54,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,50,100,,,,,,,,,,,,,,,,1,21,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,37.34460449,-84.30919647,-1
R_1pYIeq7mf5cYRme,Default Response Set,Anonymous,,,65.34.79.204,0,9/30/2016 13:47,9/30/2016 13:54,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,100,2,26,1,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,27.97309875,-82.4937973,-1
R_2alYnxtzhwj29Dj,Default Response Set,Anonymous,,,24.23.117.130,0,9/30/2016 13:49,9/30/2016 13:54,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,33,1,45,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,40.47340393,-79.99030304,-1
R_1dKTeoU3UjY77lH,Default Response Set,Anonymous,,,174.60.201.41,0,9/30/2016 13:52,9/30/2016 13:55,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,5,75,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,41.38499451,-75.64610291,-1
R_294jKfPKO59MfZj,Default Response Set,Anonymous,,,70.176.153.174,0,9/30/2016 13:45,9/30/2016 13:55,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,1,,0,57,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,33.60960388,-112.3772964,-1
R_3RxSkZd4mj2g9Yt,Default Response Set,Anonymous,,,68.169.175.160,0,9/30/2016 13:51,9/30/2016 13:55,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,,1,,1,100,100,0,1,28,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,35.03179932,-85.30989838,-1
R_21ofbuuJ4jo33mJ,Default Response Set,Anonymous,,,198.45.141.75,0,9/30/2016 13:50,9/30/2016 13:55,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,40,40,20,,,,,,,,,,,,,,,,2,38,2,,,,1,,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,34.83720398,-97.42299652,-1
R_5zhFqdykfKR9GUR,Default Response Set,Anonymous,,,172.6.210.235,0,9/30/2016 13:48,9/30/2016 13:56,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,1,,1,9,10,93,,,,,,,,,,,,,,,,1,48,1,,,,,,1,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,29.55589294,-98.36519623,-1
R_33DA9meuyXvbzrC,Default Response Set,Anonymous,,,104.174.223.0,0,9/30/2016 13:44,9/30/2016 13:56,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,40,40,20,1,27,2,,1,,,,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,34.07899475,-117.8493958,-1
R_Dla8evtlhbIjYMV,Default Response Set,Anonymous,,,164.58.67.98,0,9/30/2016 13:53,9/30/2016 13:56,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,1,,1,1,,,1,1,,1,,50,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,,,,1,,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,35.42019653,-97.5727005,-1
R_2QifuI42RjxCTj0,Default Response Set,Anonymous,,,150.131.96.238,0,9/30/2016 13:53,9/30/2016 13:56,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,40,40,20,1,21,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,47.11599731,-114.0497971,-1
R_1QoAn35LPuziNyv,Default Response Set,Anonymous,,,97.89.35.226,0,9/30/2016 13:53,9/30/2016 13:56,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,36.16589355,-86.78440094,-1
